2026-06-25	Diana Zimmer	AfD	21/86	102	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Diana Zimmer	AfD	21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Diana Zimmer	AfD	21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Diana Zimmer	AfD	21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Diana Zimmer	AfD	21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Diana Zimmer	AfD	21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Diana Zimmer	AfD	21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	103	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Philipp Rottwilm	SPD	21/86	104	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	105	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Philipp Rottwilm	SPD	21/86	105	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Katharina Beck	BÜNDNIS 90/DIE GRÜNEN	21/86	105	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Philipp Rottwilm	SPD	21/86	105	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	106	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Sascha Müller	BÜNDNIS 90/DIE GRÜNEN	21/86	106	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	107	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Matthias Hiller	CDU/CSU	21/86	108	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	109	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Matthias Hiller	CDU/CSU	21/86	109	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Kay Gottschalk	AfD	21/86	109	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Matthias Hiller	CDU/CSU	21/86	109	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	110	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Matthias Hiller	CDU/CSU	21/86	110	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	110	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Johannes Wagner	BÜNDNIS 90/DIE GRÜNEN	21/86	110	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Matthias Hiller	CDU/CSU	21/86	110	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	111	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Jörn König	AfD	21/86	111	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	112	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Frauke Heiligenstadt	SPD	21/86	112	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	112	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Frauke Heiligenstadt	SPD	21/86	113	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	113	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Okay. Frauke Heiligenstadt	SPD	21/86	113	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	114	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Frauke Heiligenstadt	SPD	21/86	114	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	114	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Frauke Heiligenstadt	SPD	21/86	114	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	114	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Kay Gottschalk	AfD	21/86	114	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	115	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Frauke Heiligenstadt	SPD	21/86	115	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	115	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Martin Reichardt	AfD	21/86	115	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	116	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Florian Dorn	CDU/CSU	21/86	116	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	118	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Florian Dorn	CDU/CSU	21/86	118	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	118	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Katharina Beck	BÜNDNIS 90/DIE GRÜNEN	21/86	118	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	119	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Florian Dorn	CDU/CSU	21/86	119	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	119	Tagesordnungspunkt 17: – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und
2026-06-25	Dr. Alexander Gauland	AfD	21/86	124	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	126	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Norbert Röttgen	CDU/CSU	21/86	126	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	127	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Norbert Röttgen	CDU/CSU	21/86	127	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	127	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Alexis L. Giersch	AfD	21/86	127	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Norbert Röttgen	CDU/CSU	21/86	128	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	129	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Norbert Röttgen	CDU/CSU	21/86	129	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	129	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Norbert Röttgen	CDU/CSU	21/86	129	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	130	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Anton Hofreiter	BÜNDNIS 90/DIE GRÜNEN	21/86	130	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	130	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Anton Hofreiter	BÜNDNIS 90/DIE GRÜNEN	21/86	130	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	131	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Johannes Schraps	SPD	21/86	131	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	133	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Ulrich Thoden	Die Linke	21/86	133	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	134	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Ulrich Thoden	Die Linke	21/86	134	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	134	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Gut. Ulrich Thoden	Die Linke	21/86	134	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	136	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Jürgen Hardt	CDU/CSU	21/86	136	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	137	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	138	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Tilman Kuban	CDU/CSU	21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	139	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	140	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	140	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	141	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	141	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Jürgen Coße	SPD	21/86	141	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Josephine Ortleb		21/86	141	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Jürgen Coße	SPD	21/86	141	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	141	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	142	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	142	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	142	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	142	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	142	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Derya Türk-Nachbaur	SPD	21/86	142	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	144	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Robin Wagener	BÜNDNIS 90/DIE GRÜNEN	21/86	144	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	146	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Robin Wagener	BÜNDNIS 90/DIE GRÜNEN	21/86	146	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	146	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Knut Abraham	CDU/CSU	21/86	146	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Knut Abraham	CDU/CSU	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Knut Abraham	CDU/CSU	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Knut Abraham	CDU/CSU	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Na. Markus Frohnmaier	AfD	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Knut Abraham	CDU/CSU	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Ja. Markus Frohnmaier	AfD	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Markus Frohnmaier	AfD	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Knut Abraham	CDU/CSU	21/86	148	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	149	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Stefan Keuter	AfD	21/86	149	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	151	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Stefan Keuter	AfD	21/86	151	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	151	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Thomas Silberhorn	CDU/CSU	21/86	151	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	153	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Gitta Connemann	CDU/CSU	21/86	153	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	154	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Christina Baum	AfD	21/86	154	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	155	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Sabine Dittmar	SPD	21/86	155	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	157	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Armin Grau	BÜNDNIS 90/DIE GRÜNEN	21/86	157	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	158	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Julia-Christina Stange	Die Linke	21/86	158	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	160	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	161	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Joachim Bloch	AfD	21/86	161	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	162	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Helge Lindh	SPD	21/86	162	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	164	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Helge Lindh	SPD	21/86	164	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	164	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Helge Lindh	SPD	21/86	164	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	164	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Kirsten Kappert-Gonther	BÜNDNIS 90/DIE GRÜNEN	21/86	164	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	166	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Ates Gürpinar	Die Linke	21/86	166	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	167	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Thomas Gebhart	CDU/CSU	21/86	168	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	169	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Rainer Rothfuß	AfD	21/86	169	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	170	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Kerstin Griese	SPD	21/86	170	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	171	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Ricarda Lang	BÜNDNIS 90/DIE GRÜNEN	21/86	171	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	173	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Stella Merendino	Die Linke	21/86	173	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	174	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Susanne Hierl	CDU/CSU	21/86	175	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	176	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	178	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	179	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Swantje Henrike Michaelsen	BÜNDNIS 90/DIE GRÜNEN	21/86	180	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	181	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Hans Theiss	CDU/CSU	21/86	181	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsidentin Andrea Lindholz		21/86	183	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Nicole Höchst	AfD	21/86	183	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	184	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Karl Lauterbach	SPD	21/86	184	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	185	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Klaus-Peter Willsch	CDU/CSU	21/86	185	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	187	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Martina Kempf	AfD	21/86	187	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	188	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Lars Castellucci	SPD	21/86	188	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	190	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Lars Castellucci	SPD	21/86	190	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	190	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Tijen Ataoğlu	CDU/CSU	21/86	190	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	191	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Alexis L. Giersch	AfD	21/86	191	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	193	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Alexis L. Giersch	AfD	21/86	193	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	193	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Thomas Rachel	CDU/CSU	21/86	193	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	194	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Stefan Glaser	CDU/CSU	21/86	194	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	196	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Maria-Lena Weiss	CDU/CSU	21/86	196	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	197	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Bernd Baumann	AfD	21/86	197	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	199	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Bernd Baumann	AfD	21/86	199	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Ralf Stegner	SPD	21/86	199	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Dr. Bernd Baumann	AfD	21/86	200	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	201	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Frederik Bouffier	CDU/CSU	21/86	201	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
2026-06-25	Vizepräsident Bodo Ramelow		21/86	203	Tagesordnungspunkt 31q: Beratung der Beschlussempfehlung des
